question_id,sample_id,participant_id,video_id,video_paths,video_file_paths,has_uploaded_sample_video,annotation_task_type,task_type,cognitive_level,question,option_a,option_b,option_c,option_d,correct_option,evidence_temporal,evidence_spatial,reasoning_chain,annotator_id,created_at,qc_status,annotation_source
egomonth_qa_000074,002,002,002_0007,002/002_0007.mp4,videos/002/002_0007.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<002_0007.mp4>where is the broom,A.balcony,B.bathroom,C.classroom,D.corridor,A,,,The broom is on the balcony,worker_02,2025-12-11,accepted,global_json_list
egomonth_qa_000076,002,002,002_0007,002/002_0007.mp4,videos/002/002_0007.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<002_0007.mp4><002_0003.mp4What kind of staple food did I have for lunch?,A.Rice,B.Noodles,C.Dumpling,D.Steak,A,,,I have rice for lunch.,worker_02,2025-12-11,accepted,global_json_list
egomonth_qa_000077,002,002,002_0008,002/002_0008.mp4,videos/002/002_0008.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<002_0008.mp4>What was I doing at the beginning?,A.Doing nothing,B.Jumping,C.Studying,D.Playing games,A,,,I did nothing in the beginning,worker_02,2025-12-11,accepted,global_json_list
egomonth_qa_000078,002,002,002_0008,002/002_0008.mp4,videos/002/002_0008.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<002_0008.mp4>What do I use to mend the clothes?,A.Marker,B.Needle,C.scissor,D.knife,A,,,I use a marker to mend the clothes,worker_02,2025-12-11,accepted,global_json_list
egomonth_qa_000079,002,002,002_0009,002/002_0009.mp4|002/002_0008.mp4|002/002_0007.mp4,videos/002/002_0009.mp4|videos/002/002_0008.mp4|videos/002/002_0007.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,<002_0009.mp4><002_0008.mp4><002_0007.mp4>How many times has the green-pink bicycle in the video been moved?,A.0,B.2,C.4,D.6,A,,,The bike has not been moved till now,worker_02,2025-12-12,accepted,global_json_list
egomonth_qa_000080,002,002,002_0009,002/002_0009.mp4,videos/002/002_0009.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<002_0009.mp4>What did I have for breakfast?,A.Sausage,B.Omelette,C.Soymilk,D.All above,D,,,"For breakfast, I had sausages, fried eggs and soy milk.",worker_02,2025-12-12,accepted,global_json_list
egomonth_qa_000081,002,002,002_0009,002/002_0009.mp4,videos/002/002_0009.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<002_0009.mp4>What is the color of my towel?,A.Red,B.Grey,C.Black,D.Green,D,,,My towel is green.,worker_02,2025-12-12,accepted,global_json_list
egomonth_qa_000082,002,002,002_0010,002/002_0010.mp4,videos/002/002_0010.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<002_0010.mp4>What is the color of my broom?,A.Red,B.Grey,C.Black,D.Green,B,,,My broom is grey.,worker_02,2025-12-12,accepted,global_json_list
egomonth_qa_000083,002,002,002_0010,002/002_0010.mp4,videos/002/002_0010.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<002_0010.mp4>How do I take the medicine?,A.Swallow directly,B.Swallow it with water.,C.Mash into powder,D.I don't take medicine.,B,,,I swallow my medicine with water.,worker_02,2025-12-12,accepted,global_json_list
egomonth_qa_000084,002,002,002_0010,002/002_0010.mp4|002/002_0009.mp4|002/002_0008.mp4,videos/002/002_0010.mp4|videos/002/002_0009.mp4|videos/002/002_0008.mp4,false,habit_inference,Habit Inference,Level 1: Schema Consolidation,<002_0010.mp4><002_0009.mp4><002_0008.mp4>Which of the following places has never appeared in my videos?,A.Dormitory,B.Classroom,C.Balcony,D.Dining hall,B,,,I have never gone to classrooms in my video.,worker_02,2025-12-12,accepted,global_json_list
egomonth_qa_000085,002,002,002_0010,002/002_0010.mp4,videos/002/002_0010.mp4,false,habit_inference,Habit Inference,Level 1: Schema Consolidation,<002_0010.mp4>How many times have I folded the quilt in this video?,A.1,B.2,C.3,D.4,A,,,This is my only time folding my quilt in my video.,worker_02,2025-12-12,accepted,global_json_list
egomonth_qa_000086,002,002,002_0011,002/002_0011.mp4,videos/002/002_0011.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<002_0011.mp4>What is the color of my phonecase?,A.Red,B.Grey,C.Black,D.Blue,D,,,My phonecase is blue.,worker_02,2025-12-13,accepted,global_json_list
egomonth_qa_000088,002,002,002_0012,002/002_0012.mp4,videos/002/002_0012.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<002_0012.mp4>What color is my trunk?,A.Green,B.Blue,C.Red,D.Black,D,,,My trunk is black.,worker_02,2025-12-13,accepted,global_json_list
egomonth_qa_000089,003,003,003_0001,003/003_0001.mp4,videos/003/003_0001.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<003_0001.mp4>where is the fire extinguisher,A.living_room,B.bathroom,C.None,D.None,A,,vid_obj_0001_01,Fire extinguisher in the living room,worker_09,2025-11-15T12:00:00,accepted,global_json_list
egomonth_qa_000090,003,003,003_0001,003/003_0001.mp4,videos/003/003_0001.mp4,false,temporal_ordering,Temporal Ordering,Level 2: Episodic Indexing,<003_0001.mp4> When to stop brushing your teeth,A.2:34,B.00:47,C.3:00,D.None,C,ev_01,,Stop brushing your teeth and washing your face at 3:00.,worker_09,2025-11-15T12:00:00,accepted,global_json_list
egomonth_qa_000091,003,003,003_0001,003/003_0001.mp4,videos/003/003_0001.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<003_0001.mp4>What color is the mineral water bottle on the bedside table?,A.Green,B.Red,C.Blue,D.None,A,,,4:10 the mineral water bottle on the bedside table is green.,worker_09,2025-11-15T12:00:00,accepted,global_json_list
egomonth_qa_000092,003,003,003_0001,003/003_0001.mp4,videos/003/003_0001.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<003_0001.mp4>What did I do before leaving home?,A.Turned off the TV,B.Picked up the keys,C.do the laundry,D.None,C,ev_02,vid_obj_0001_06,"Before leaving home, I did the laundry.",worker_09,2025-11-15T12:00:00,accepted,global_json_list
egomonth_qa_000093,003,003,003_0001,003/003_0001.mp4,videos/003/003_0001.mp4,false,object_counting_global,Object Counting,Level 3: Cascading Reasoning,<003_0001.mp4>How many rooms are there in total?,A.2,B.3,C.4,D.None,A,,bathroom_1|living_room_1,There are two rooms in total: bathroom and living room.,worker_09,2025-11-15T12:00:00,accepted,global_json_list
egomonth_qa_000094,003,003,003_0001,003/003_0001.mp4,videos/003/003_0001.mp4,false,temporal_ordering,Temporal Ordering,Level 2: Episodic Indexing,<003_0001.mp4>What did I do after throwing away the trash?,A.Organizing shoes,B.do the laundry,C.Brushing teeth and washing face,D.None,A,ev_03|ev_04,,"After throwing away the trash, I organized shoes.",worker_09,2025-11-15T12:00:00,accepted,global_json_list
egomonth_qa_000095,003,003,003_0001,003/003_0001.mp4,videos/003/003_0001.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<003_0001.mp4>where is the fan,A.living_room,B.bathroom,C.None,D.None,A,,vid_obj_0001_11,Fan in the living room,worker_09,2025-11-15T12:00:00,accepted,global_json_list
egomonth_qa_000096,003,003,003_0001,003/003_0001.mp4,videos/003/003_0001.mp4,false,route_reasoning,Route Reasoning,Level 3: Cascading Reasoning,<003_0001.mp4>What is the order of the following actions performed by the user,A.organizing shoes -> organizing sofa -> slicing bread -> toasting bread -> blowing fan,B.slicing bread -> toasting bread -> blowing fan -> organizing shoes -> organizing sofa,C.blowing fan -> toasting bread -> slicing bread -> organizing sofa -> organizing shoes,D.None,A,ev_04|ev_05|ev_06|ev_07|ev_08,,"The user first organized shoes, then organized the sofa, sliced bread, toasted bread, and finally blew the fan.",worker_09,2025-11-15T12:00:00,accepted,global_json_list
egomonth_qa_000097,003,003,003_0002,003/003_0002.mp4,videos/003/003_0002.mp4,false,event_time,Event Time,Level 2: Episodic Indexing,When did the person turn off the fan in <003_0002.mp4>?,A.02:13-02:16,B.00:50-01:50,C.03:23-03:55,D.01:00-02:00,A,ev_11,,The person turned off the fan at 02:13-02:16.,worker_10,2025-12-08T10:00:00,accepted,global_json_list
egomonth_qa_000098,003,003,003_0002,003/003_0002.mp4,videos/003/003_0002.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,Where is the mirror located in <003_0002.mp4>?,A.Above the table in the living room,B.Next to the entrance door in the living room,C.Next the bed,D.In the bathroom,A,,0001_obj_mirror_01,The mirror is located above the table in the living room.,worker_10,2025-12-08T10:00:00,accepted,global_json_list
egomonth_qa_000099,003,003,003_0002,003/003_0002.mp4,videos/003/003_0002.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,How many events occurred in total in <003_0002.mp4>?,A.3,B.2,C.4,D.1,A,ev_10|ev_11|ev_12,,"There are three events in total: Using the mirror, Turning off the fan, and Waiting for the elevator.",worker_10,2025-12-08T10:00:00,accepted,global_json_list
egomonth_qa_000100,003,003,003_0003,003/003_0003.mp4,videos/003/003_0003.mp4,false,event_time,Event Time,Level 2: Episodic Indexing,<003_0003.mp4>When did the person watch the projector?,A.1:30-2:55,B.0:54-1:07,C.2:45-3:00,D.1:20-1:30,A,ev_13,,The person watched the projector from 1:30 to 2:55.,worker_11,2025-12-08T11:00:00,accepted,global_json_list
egomonth_qa_000101,003,003,003_0003,003/003_0003.mp4,videos/003/003_0003.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<003_0003.mp4>Where is the projector located?,A.On the sofa in the living room,B.Next to the sofa in the living room,C.Next to the wardrobe in the living room,D.Behind the TV in the living room,A,,0003_obj_projector_01,The projector is located on the sofa in the living room.,worker_11,2025-12-08T11:00:00,accepted,global_json_list
egomonth_qa_000102,003,003,003_0003,003/003_0003.mp4,videos/003/003_0003.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<003_0003.mp4>Where is the router located?,A.Behind the TV in the living room,B.On the table next to the TV in the living room,C.Next to the bed in the living room,D.On the sofa in the living room,A,,0003_obj_router_01,The router is located behind the TV in the living room.,worker_11,2025-12-08T11:00:00,accepted,global_json_list
egomonth_qa_000103,003,003,003_0003,003/003_0003.mp4,videos/003/003_0003.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,<003_0003.mp4>How many events occurred in total?,A.1,B.2,C.3,D.0,A,ev_13,,There is one event: Watching the projector.,worker_10,2025-12-08T11:00:00,accepted,global_json_list
egomonth_qa_000104,003,003,003_0003,003/003_0003.mp4,videos/003/003_0003.mp4,false,object_counting_global,Object Counting,Level 3: Cascading Reasoning,<003_0003.mp4>How many objects are mentioned in total?,A.7,B.6,C.8,D.5,A,,0003_obj_projector_01|0003_obj_handbag_01|0003_obj_floorlamp_01|0003_obj_wardrobe_01|0003_obj_tv_01|0003_obj_router_01|0003_obj_microwave_01,"There are seven objects: projector, handbag, floor lamp, wardrobe, TV, router, and microwave oven.",worker_10,2025-12-08T11:00:00,accepted,global_json_list
egomonth_qa_000105,003,003,003_0004,003/003_0004.mp4,videos/003/003_0004.mp4,true,event_time,Event Time,Level 2: Episodic Indexing,<003_0004.mp4>When did the person start peeling the pomegranate?,A.5:39-7:24,B.4:22-5:21,C.3:58-4:06,D.17:33-18:16,A,ev_18,,The person started peeling the pomegranate from 5:39 to 7:24.,worker_10,2025-12-08T12:00:00,accepted,global_json_list
egomonth_qa_000106,003,003,003_0004,003/003_0004.mp4,videos/003/003_0004.mp4,true,object_location,Object Location,Level 2: Episodic Indexing,<003_0004.mp4>Where is the pomegranate located?,A.On the table in the living room,B.Next to the entrance door in the living room,C.Next to the bed in the living room,D.Behind the TV in the living room,A,,0004_obj_pomegranate_01,The pomegranate is located on the table in the living room.,worker_10,2025-12-08T12:00:00,accepted,global_json_list
egomonth_qa_000107,003,003,003_0004,003/003_0004.mp4,videos/003/003_0004.mp4,true,temporal_ordering,Temporal Ordering,Level 2: Episodic Indexing,<003_0004.mp4>What happened after taking fruit from the refrigerator?,A.Peeling fruit by the sink,B.Wearing socks while sitting on the sofa,C.Watching the projector while using the phone,D.Washing hands at the sink,A,ev_16|ev_17,,"After taking fruit from the refrigerator, the person peeled fruit by the sink.",worker_10,2025-12-08T12:00:00,accepted,global_json_list
egomonth_qa_000108,003,003,003_0004,003/003_0004.mp4,videos/003/003_0004.mp4,true,event_counting,Event Counting,Level 3: Cascading Reasoning,<003_0004.mp4>How many events occurred in total?,A.10,B.9,C.11,D.8,A,ev_14|ev_15|ev_16|ev_17|ev_18|ev_19|ev_20|ev_21|ev_22|ev_23,,"There are ten events in total: Watching the projector while using the phone, Wearing socks, Taking fruit, Peeling fruit, Peeling pomegranate, Washing hands, Cleaning up, Continuing to watch projector, Turning right, Waiting for elevator.",worker_10,2025-12-08T12:00:00,accepted,global_json_list
egomonth_qa_000109,003,003,003_0004,003/003_0004.mp4,videos/003/003_0004.mp4,true,object_counting_global,Object Counting,Level 3: Cascading Reasoning,<003_0004.mp4>How many objects are mentioned in total?,A.7,B.6,C.8,D.5,A,,0004_obj_mirror_01|0004_obj_refrigerator_01|0004_obj_wardrobe_01|0004_obj_tv_01|0004_obj_router_01|0004_obj_sink_01|0004_obj_pomegranate_01,"There are seven objects: mirror, refrigerator, wardrobe, TV, router, sink, pomegranate.",worker_10,2025-12-08T12:00:00,accepted,global_json_list
egomonth_qa_000110,003,003,003_0004,003/003_0004.mp4,videos/003/003_0004.mp4,true,procedure_planning,Procedure Planning,Level 3: Cascading Reasoning,<003_0004.mp4>What are the steps for preparing fruit?,A.Taking fruit from refrigerator -> Peeling fruit by the sink -> Peeling pomegranate -> Washing hands -> Cleaning up,B.Peeling pomegranate -> Taking fruit from refrigerator -> Washing hands -> Cleaning up,C.Washing hands -> Taking fruit from refrigerator -> Peeling fruit -> Cleaning up,D.Cleaning up -> Peeling fruit -> Taking fruit from refrigerator -> Washing hands,A,ev_16|ev_17|ev_18|ev_19|ev_20,,"The steps are: Taking fruit from refrigerator, Peeling fruit by the sink, Peeling pomegranate, Washing hands, Cleaning up.",worker_10,2025-12-08T12:00:00,accepted,global_json_list
egomonth_qa_000111,003,003,003_0004,003/003_0004.mp4,videos/003/003_0004.mp4,true,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<003_0004.mp4>What is the location of the sink?,A.Next to the stove in the living room,B.On the table in the living room,C.Next to the entrance door in the living room,D.Behind the TV in the living room,A,,0004_obj_sink_01,The sink is located next to the stove in the living room.,worker_10,2025-12-08T12:00:00,accepted,global_json_list
egomonth_qa_000112,003,003,003_0004,003/003_0001.mp4|003/003_0002.mp4|003/003_0003.mp4|003/003_0004.mp4,videos/003/003_0001.mp4|videos/003/003_0002.mp4|videos/003/003_0003.mp4|videos/003/003_0004.mp4,true,habit_inference,Habit Inference,Level 1: Schema Consolidation,<003_0001.mp4><003_0002.mp4><003_0003.mp4><003_0004.mp4>What is the typical sequence of activities in the living room?,A.Watching projector -> Doing laundry -> Organizing -> Preparing food -> Watching projector again,B.Preparing food -> Watching projector -> Organizing -> Doing laundry -> Watching projector,C.Organizing -> Doing laundry -> Preparing food -> Watching projector -> Watching projector again,D.Watching projector -> Preparing food -> Organizing -> Doing laundry -> Watching projector again,C,ev_02|ev_04|ev_05|ev_07|ev_08|ev_13|ev_14|ev_16|ev_17|ev_18|ev_21,,"Across videos, the typical sequence is organizing, doing laundry, preparing food, watching projector, watching projector again.",worker_10,2025-12-08T12:00:00,accepted,global_json_list
egomonth_qa_000113,003,003,003_0005,003/003_0005.mp4,videos/003/003_0005.mp4,false,event_time,Event Time,Level 2: Episodic Indexing,<003_0005.mp4>When did the person pick up takeout from the delivery cabinet?,A.6:31-6:43,B.4:42-5:36,C.8:32-9:05,D.12:54-29:49,A,ev_28,,The person picked up takeout from 6:31 to 6:43.,worker_10,2025-12-08T13:00:00,accepted,global_json_list
egomonth_qa_000114,003,003,003_0005,003/003_0005.mp4,videos/003/003_0005.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<003_0005.mp4>Where is the takeout locker located?,A.In the lobby on the first floor,B.Next to the entrance door in the living room,C.In the garbage room,D.On the table in the living room,A,,0005_obj_takeoutlocker_01,The takeout locker is located in the lobby on the first floor.,worker_10,2025-12-08T13:00:00,accepted,global_json_list
egomonth_qa_000115,003,003,003_0005,003/003_0005.mp4,videos/003/003_0005.mp4,false,temporal_ordering,Temporal Ordering,Level 2: Episodic Indexing,<003_0005.mp4>What happened after waiting for the elevator in the lobby?,A.Exit the elevator and go to the garbage room,B.Picking up takeout from the delivery cabinet,C.Turning right after going out,D.Eating takeout,A,ev_25|ev_26,,"After waiting for the elevator in the lobby, the person exited the elevator and went to the garbage room.",worker_10,2025-12-08T13:00:00,accepted,global_json_list
egomonth_qa_000116,003,003,003_0005,003/003_0005.mp4,videos/003/003_0005.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,<003_0005.mp4>How many events occurred in total?,A.7,B.6,C.8,D.5,A,ev_24|ev_25|ev_26|ev_27|ev_28|ev_29|ev_30,,"There are seven events in total: Turning right after going out, Waiting for the elevator in the lobby, Going to the garbage room, Waiting for the elevator again, Picking up takeout, Returning home, Eating takeout.",worker_10,2025-12-08T13:00:00,accepted,global_json_list
